DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
EGG OMELET OR SCRAMBLED EGG, MADE WITH OIL	Egg_omelet_or_scrambled_egg_made_with_oil	Egg omelet or scrambled egg, made with oil	0	32130010.0
CHEESE, CHEDDAR	Cheese_Cheddar	Cheese, Cheddar	0	14104100.0
BEER	Beer	Beer	0	93101000.0
GORDITA_SOPE SHELL, PLAIN, NO FILLING	Gordita_sope_shell_plain_no_filling	Gordita_sope shell, plain, no filling	0	52208760.0
SALSA, RED, COMMERCIALLY-PREPARED	Salsa_red_commercially_prepared	Salsa, red, commercially-prepared	0	74402150.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
BANANA, RAW	Banana_raw	Banana, raw	0	63107010.0
CEREAL, RAISIN BRAN	Cereal_raisin_bran	Cereal, raisin bran	0	57329000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
ORANGE JUICE, 100_, WITH CALCIUM ADDED, CANNED, BOTTLED OR I	Orange_juice_100_with_calcium_added_canned_bottled_or_in_a_carton	Orange juice, 100_, with calcium added, canned, bottled or in a carton	0	61210250.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
CHEESE, CHEDDAR	Cheese_Cheddar	Cheese, Cheddar	0	14104100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
BREAD, WHOLE WHEAT	Bread_whole_wheat	Bread, whole wheat	0	51300110.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
BURRITO WITH MEAT AND BEANS	Burrito_with_meat_and_beans	Burrito with meat and beans	0	58100120.0
TAQUITO OR FLAUTA WITH CHEESE	Taquito_or_flauta_with_cheese	Taquito or flauta with cheese	0	58104800.0
CORN CHIPS, PLAIN	Corn_chips_plain	Corn chips, plain	0	54401021.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
COOKIE, OATMEAL, WITH CHOCOLATE CHIPS	Cookie_oatmeal_with_chocolate_chips	Cookie, oatmeal, with chocolate chips	0	53233060.0
COOKIE, OATMEAL, REDUCED FAT, NS AS TO RAISINS	Cookie_oatmeal_reduced_fat_NS_as_to_raisins	Cookie, oatmeal, reduced fat, NS as to raisins	0	53233040.0
GRAPE JUICE, 100_	Grape_juice_100_	Grape juice, 100_	0	64116020.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
ENCHILADA WITH CHICKEN AND BEANS, GREEN-CHILE OR ENCHILADA S	Enchilada_with_chicken_and_beans_green_chile_or_enchilada_sauce	Enchilada with chicken and beans, green-chile or enchilada sauce	0	58100625.0
REFRIED BEANS WITH CHEESE	Refried_beans_with_cheese	Refried beans with cheese	0	41205020.0
CHICKEN, NS AS TO PART AND COOKING METHOD, NS AS TO SKIN EAT	Chicken_NS_as_to_part_and_cooking_method_NS_as_to_skin_eaten	Chicken, NS as to part and cooking method, NS as to skin eaten	0	24100000.0
PIE, APPLE, ONE CRUST	Pie_apple_one_crust	Pie, apple, one crust	0	53301500.0
PIE, PUMPKIN	Pie_pumpkin	Pie, pumpkin	0	53347000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
CHOCOLATE, MILK, WITH NUTS, NOT ALMOND OR PEANUTS	Chocolate_milk_with_nuts_not_almond_or_peanuts	Chocolate, milk, with nuts, not almond or peanuts	0	91705040.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
BREAD, WHITE, MADE FROM HOME RECIPE OR PURCHASED AT A BAKERY	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery	Bread, white, made from home recipe or purchased at a bakery	0	51101050.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
CHICKEN OR TURKEY, POTATOES, AND VEGETABLES INCLUDING CARROT	Chicken_or_turkey_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_gravy	Chicken or turkey, potatoes, and vegetables including carrots, broccoli, and_or dark-green leafy; gravy	0	27341025.0
MILK, FAT FREE (SKIM)	Milk_fat_free_skim_	Milk, fat free (skim)	0	11113000.0
CAKE OR CUPCAKE, NS AS TO TYPE	Cake_or_cupcake_NS_as_to_type	Cake or cupcake, NS as to type	0	53100100.0
GRAPES, RAW, NS AS TO TYPE	Grapes_raw_NS_as_to_type	Grapes, raw, NS as to type	0	63123000.0
COCONUT, FRESH	Coconut_fresh	Coconut, fresh	0	42106000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BREAD, PITA, WHEAT OR CRACKED WHEAT	Bread_pita_wheat_or_cracked_wheat	Bread, pita, wheat or cracked wheat	0	51301620.0
ALMONDS, UNSALTED	Almonds_unsalted	Almonds, unsalted	0	42101130.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
MILK, LOW FAT (1_)	Milk_low_fat_1_	Milk, low fat (1_)	0	11112210.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
OATMEAL, REGULAR OR QUICK, MADE WITH MILK, FAT NOT ADDED IN	Oatmeal_regular_or_quick_made_with_milk_fat_not_added_in_cooking	Oatmeal, regular or quick, made with milk, fat not added in cooking	0	56203066.0
OATMEAL, REGULAR OR QUICK, MADE WITH WATER, FAT NOT ADDED IN	Oatmeal_regular_or_quick_made_with_water_fat_not_added_in_cooking	Oatmeal, regular or quick, made with water, fat not added in cooking	0	56203056.0
FLAX SEEDS	Flax_seeds	Flax seeds	0	43104000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BREAD, CHAPPATTI OR ROTI, WHEAT	Bread_chappatti_or_roti_wheat	Bread, chappatti or roti, wheat	0	51300175.0
CHICKPEAS, DRY, COOKED, MADE WITH OIL	Chickpeas_dry_cooked_made_with_oil	Chickpeas, dry, cooked, made with oil	0	41302011.0
TOMATOES, NS AS TO FORM, STEWED	Tomatoes_NS_as_to_form_stewed	Tomatoes, NS as to form, stewed	0	74204010.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
PEANUTS, ROASTED, SALTED	Peanuts_roasted_salted	Peanuts, roasted, salted	0	42111100.0
CEREAL (POST SHREDDED WHEAT)	Cereal_Post_Shredded_Wheat_	Cereal (Post Shredded Wheat)	0	57417000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
OATMEAL, REGULAR OR QUICK, MADE WITH MILK, FAT NOT ADDED IN	Oatmeal_regular_or_quick_made_with_milk_fat_not_added_in_cooking	Oatmeal, regular or quick, made with milk, fat not added in cooking	0	56203066.0
BREAD, WHOLE WHEAT	Bread_whole_wheat	Bread, whole wheat	0	51300110.0
TEA, HOT, LEAF, BLACK	Tea_hot_leaf_black	Tea, hot, leaf, black	0	92302000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
GARLIC, RAW	Garlic_raw	Garlic, raw	0	75111500.0
BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
TEA, HOT, LEAF, BLACK	Tea_hot_leaf_black	Tea, hot, leaf, black	0	92302000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
TILAPIA, COATED, BAKED OR BROILED, MADE WITHOUT FAT	Tilapia_coated_baked_or_broiled_made_without_fat	Tilapia, coated, baked or broiled, made without fat	0	26158023.0
LENTILS, DRY, COOKED, FAT NOT ADDED IN COOKING	Lentils_dry_cooked_fat_not_added_in_cooking	Lentils, dry, cooked, fat not added in cooking	0	41305000.0
COUSCOUS, PLAIN, COOKED	Couscous_plain_cooked	Couscous, plain, cooked	0	56207160.0
YOGURT, LOW FAT MILK, PLAIN	Yogurt_low_fat_milk_plain	Yogurt, low fat milk, plain	0	11411200.0
TEA, HOT, LEAF, BLACK	Tea_hot_leaf_black	Tea, hot, leaf, black	0	92302000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
MUSTARD	Mustard	Mustard	0	75506010.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
ROLL, WHITE, SOFT	Roll_white_soft	Roll, white, soft	0	51150000.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
CUCUMBER PICKLES, RELISH	Cucumber_pickles_relish	Cucumber pickles, relish	0	75503020.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
APPLE CIDER	Apple_cider	Apple cider	0	64101010.0
PEANUTS, DRY ROASTED, UNSALTED	Peanuts_dry_roasted_unsalted	Peanuts, dry roasted, unsalted	0	42111210.0
MUSTARD	Mustard	Mustard	0	75506010.0
LAMB, ROAST, COOKED, LEAN AND FAT EATEN	Lamb_roast_cooked_lean_and_fat_eaten	Lamb, roast, cooked, lean and fat eaten	0	23120110.0
STEAK SAUCE, TOMATO-BASE	Steak_sauce_tomato_base	Steak sauce, tomato-base	0	74406100.0
PEANUT BUTTER AND JELLY SANDWICH, WITH REGULAR PEANUT BUTTER	Peanut_butter_and_jelly_sandwich_with_regular_peanut_butter_regular_jelly_on_white_bread	Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on white bread	0	42302015.0
TORTILLA, FLOUR	Tortilla_flour	Tortilla, flour	0	52215200.0
PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
CHICKEN THIGH, SAUTEED, SKIN NOT EATEN	Chicken_thigh_sauteed_skin_not_eaten	Chicken thigh, sauteed, skin not eaten	0	24154301.0
RICE, WHITE, COOKED, FAT NOT ADDED IN COOKING	Rice_white_cooked_fat_not_added_in_cooking	Rice, white, cooked, fat not added in cooking	0	56205008.0
BREAD STUFFING	Bread_stuffing	Bread stuffing	0	51182010.0
CRANBERRIES, COOKED OR CANNED	Cranberries_cooked_or_canned	Cranberries, cooked or canned	0	63207110.0
TEA, ICED, BREWED, BLACK, UNSWEETENED	Tea_iced_brewed_black_unsweetened	Tea, iced, brewed, black, unsweetened	0	92308020.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
LIME JUICE, 100_, FRESHLY SQUEEZED	Lime_juice_100_freshly_squeezed	Lime juice, 100_, freshly squeezed	0	61207010.0
COOKIE, GINGERSNAPS	Cookie_gingersnaps	Cookie, gingersnaps	0	53223000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
RAISINS	Raisins	Raisins	0	62125100.0
ALMOND MILK, SWEETENED	Almond_milk_sweetened	Almond milk, sweetened	0	11350000.0
LAMB, ROAST, COOKED, LEAN AND FAT EATEN	Lamb_roast_cooked_lean_and_fat_eaten	Lamb, roast, cooked, lean and fat eaten	0	23120110.0
TEA, ICED, BREWED, BLACK, PRE-SWEETENED WITH LOW CALORIE SWE	Tea_iced_brewed_black_pre_sweetened_with_low_calorie_sweetener	Tea, iced, brewed, black, pre-sweetened with low calorie sweetener	0	92308010.0
PANCAKES, PLAIN	Pancakes_plain	Pancakes, plain	0	55101000.0
MAPLE SYRUP	Maple_syrup	Maple syrup	0	91301060.0
MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
ALMOND MILK, SWEETENED	Almond_milk_sweetened	Almond milk, sweetened	0	11350000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
SOFT DRINK, COLA, DIET	Soft_drink_cola_diet	Soft drink, cola, diet	0	92410320.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
ALMOND MILK, SWEETENED	Almond_milk_sweetened	Almond milk, sweetened	0	11350000.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
MUSTARD	Mustard	Mustard	0	75506010.0
PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
ALMOND MILK, SWEETENED	Almond_milk_sweetened	Almond milk, sweetened	0	11350000.0
CARAMEL, FLAVOR OTHER THAN CHOCOLATE	Caramel_flavor_other_than_chocolate	Caramel, flavor other than chocolate	0	91703020.0
ALMOND MILK, SWEETENED	Almond_milk_sweetened	Almond milk, sweetened	0	11350000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
RED BEANS AND RICE	Red_beans_and_rice	Red beans and rice	0	58160150.0
CHICKEN TENDERS OR STRIPS, BREADED, FROM FAST FOOD	Chicken_tenders_or_strips_breaded_from_fast_food	Chicken tenders or strips, breaded, from fast food	0	24198741.0
APPLE JUICE, 100_	Apple_juice_100_	Apple juice, 100_	0	64104010.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
ROLL, WHEAT OR CRACKED WHEAT	Roll_wheat_or_cracked_wheat	Roll, wheat or cracked wheat	0	51320010.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
RUM AND DIET COLA	Rum_and_diet_cola	Rum and diet cola	0	93301191.0
FRANKFURTER OR HOT DOG, BEEF	Frankfurter_or_hot_dog_beef	Frankfurter or hot dog, beef	0	25210210.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
TEA, ICED, BREWED, BLACK, UNSWEETENED	Tea_iced_brewed_black_unsweetened	Tea, iced, brewed, black, unsweetened	0	92308020.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
TEA, ICED, BREWED, BLACK, UNSWEETENED	Tea_iced_brewed_black_unsweetened	Tea, iced, brewed, black, unsweetened	0	92308020.0
PEAR, RAW	Pear_raw	Pear, raw	0	63137010.0
COOKIE, COCONUT	Cookie_coconut	Cookie, coconut	0	53215500.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
PEPPERONI, NFS	Pepperoni_NFS	Pepperoni, NFS	0	25221250.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
CHICKEN NUGGETS, FROM OTHER SOURCES	Chicken_nuggets_from_other_sources	Chicken nuggets, from other sources	0	24198737.0
CHICKEN OR TURKEY AND VEGETABLES INCLUDING CARROTS, BROCCOLI	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_tomato_based_sauce	Chicken or turkey and vegetables including carrots, broccoli, and_or dark-green leafy; no potatoes, tomato-based sauce	0	27445125.0
BAGEL	Bagel	Bagel	0	51180010.0
PEPPERONI, NFS	Pepperoni_NFS	Pepperoni, NFS	0	25221250.0
CHEESE, AMERICAN	Cheese_American	Cheese, American	0	14410110.0
TEA, ICED, BREWED, BLACK, UNSWEETENED	Tea_iced_brewed_black_unsweetened	Tea, iced, brewed, black, unsweetened	0	92308020.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
PEAS, GREEN, COOKED, FROM CANNED, FAT NOT ADDED IN COOKING	Peas_green_cooked_from_canned_fat_not_added_in_cooking	Peas, green, cooked, from canned, fat not added in cooking	0	75224023.0
OATMEAL, INSTANT, OTHER FLAVORS, FAT NOT ADDED IN COOKING	Oatmeal_instant_other_flavors_fat_not_added_in_cooking	Oatmeal, instant, other flavors, fat not added in cooking	0	56203175.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
APPLE JUICE, 100_	Apple_juice_100_	Apple juice, 100_	0	64104010.0
BANANA, RAW	Banana_raw	Banana, raw	0	63107010.0
EGG, WHOLE, FRIED, NS AS TO FAT ADDED IN COOKING	Egg_whole_fried_NS_as_to_fat_added_in_cooking	Egg, whole, fried, NS as to fat added in cooking	0	31105005.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
TEA, ICED, BREWED, BLACK, PRE-SWEETENED WITH SUGAR	Tea_iced_brewed_black_pre_sweetened_with_sugar	Tea, iced, brewed, black, pre-sweetened with sugar	0	92308000.0
TURKEY OR CHICKEN SAUSAGE	Turkey_or_chicken_sausage	Turkey or chicken sausage	0	25221830.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
SALAMI, NFS	Salami_NFS	Salami, NFS	0	25221500.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
WALNUTS	Walnuts	Walnuts	0	42116050.0
PASSION FRUIT, RAW	Passion_fruit_raw	Passion fruit, raw	0	63134010.0
CHICKEN _WINGS_, PLAIN, FROM PRECOOKED	Chicken_wings_plain_from_precooked	Chicken _wings_, plain, from precooked	0	24168012.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
TEA, ICED, BREWED, BLACK, PRE-SWEETENED WITH SUGAR	Tea_iced_brewed_black_pre_sweetened_with_sugar	Tea, iced, brewed, black, pre-sweetened with sugar	0	92308000.0
CHICKEN DRUMSTICK, NS AS TO COOKING METHOD, SKIN EATEN	Chicken_drumstick_NS_as_to_cooking_method_skin_eaten	Chicken drumstick, NS as to cooking method, skin eaten	0	24140210.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
MIXED VEGETABLE JUICE	Mixed_vegetable_juice	Mixed vegetable juice	0	75132000.0
CHERRIES, SWEET, RAW	Cherries_sweet_raw	Cherries, sweet, raw	0	63115010.0
BEETS, PICKLED	Beets_pickled	Beets, pickled	0	75500210.0
PINTO, CALICO, OR RED MEXICAN BEANS, DRY, COOKED, FAT NOT AD	Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_not_added_in_cooking	Pinto, calico, or red Mexican beans, dry, cooked, fat not added in cooking	0	41104020.0
PORK CHOP, STEWED, LEAN AND FAT EATEN	Pork_chop_stewed_lean_and_fat_eaten	Pork chop, stewed, lean and fat eaten	0	22101510.0
GREENS, COOKED, FROM CANNED, FAT NOT ADDED IN COOKING	Greens_cooked_from_canned_fat_not_added_in_cooking	Greens, cooked, from canned, fat not added in cooking	0	72118213.0
TEA, ICED, BREWED, GREEN, UNSWEETENED	Tea_iced_brewed_green_unsweetened	Tea, iced, brewed, green, unsweetened	0	92308520.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
SOFT DRINK, FRUIT FLAVORED, CAFFEINE FREE	Soft_drink_fruit_flavored_caffeine_free	Soft drink, fruit flavored, caffeine free	0	92410510.0
CRACKERS, SALTINE	Crackers_saltine	Crackers, saltine	0	54325000.0
BOLOGNA, NFS	Bologna_NFS	Bologna, NFS	0	25220410.0
SOFT DRINK, FRUIT FLAVORED, CAFFEINE FREE	Soft_drink_fruit_flavored_caffeine_free	Soft drink, fruit flavored, caffeine free	0	92410510.0
CORNBREAD, MADE FROM HOME RECIPE	Cornbread_made_from_home_recipe	Cornbread, made from home recipe	0	52202060.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
CREAM OF WHEAT, INSTANT, MADE WITH WATER, FAT NOT ADDED IN C	Cream_of_wheat_instant_made_with_water_fat_not_added_in_cooking	Cream of wheat, instant, made with water, fat not added in cooking	0	56207030.0
BANANA, RAW	Banana_raw	Banana, raw	0	63107010.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
ALMOND MILK, UNSWEETENED	Almond_milk_unsweetened	Almond milk, unsweetened	0	11350020.0
ROLL, SWEET, NO FROSTING	Roll_sweet_no_frosting	Roll, sweet, no frosting	0	51160000.0
STRAWBERRIES, RAW	Strawberries_raw	Strawberries, raw	0	63223020.0
MUFFIN, ENGLISH, WHOLE WHEAT	Muffin_English_whole_wheat	Muffin, English, whole wheat	0	51303030.0
JAM, PRESERVE, ALL FLAVORS	Jam_preserve_all_flavors	Jam, preserve, all flavors	0	91402000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
CHEWING GUM, REGULAR	Chewing_gum_regular	Chewing gum, regular	0	91801000.0
ROLL, WHITE, HAMBURGER BUN	Roll_white_hamburger_bun	Roll, white, hamburger bun	0	51154100.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
MUSTARD	Mustard	Mustard	0	75506010.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
LETTUCE, RAW	Lettuce_raw	Lettuce, raw	0	75113000.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
CARROTS, RAW	Carrots_raw	Carrots, raw	0	73101010.0
CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
POTATO CHIPS, LIGHTLY SALTED	Potato_chips_lightly_salted	Potato chips, lightly salted	0	71202500.0
TEA, ICED, BREWED, BLACK, PRE-SWEETENED WITH SUGAR	Tea_iced_brewed_black_pre_sweetened_with_sugar	Tea, iced, brewed, black, pre-sweetened with sugar	0	92308000.0
CARROTS, RAW	Carrots_raw	Carrots, raw	0	73101010.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
BROCCOLI SALAD WITH CAULIFLOWER, CHEESE, BACON BITS, AND DRE	Broccoli_salad_with_cauliflower_cheese_bacon_bits_and_dressing	Broccoli salad with cauliflower, cheese, bacon bits, and dressing	0	75140500.0
PEPPER, RAW, NFS	Pepper_raw_NFS	Pepper, raw, NFS	0	75122000.0
PINTO, CALICO, OR RED MEXICAN BEANS, DRY, COOKED, FAT NOT AD	Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_not_added_in_cooking	Pinto, calico, or red Mexican beans, dry, cooked, fat not added in cooking	0	41104020.0
MACARONI OR NOODLES WITH CHEESE, MADE FROM PACKAGED MIX	Macaroni_or_noodles_with_cheese_made_from_packaged_mix	Macaroni or noodles with cheese, made from packaged mix	0	58145112.0
BREAD, SOUR DOUGH	Bread_sour_dough	Bread, sour dough	0	51133010.0
SOFT DRINK, NFS	Soft_drink_NFS	Soft drink, NFS	0	92400000.0
MANGO, RAW	Mango_raw	Mango, raw	0	63129010.0
SWEET POTATO, BAKED, PEEL NOT EATEN, FAT NOT ADDED IN COOKIN	Sweet_potato_baked_peel_not_eaten_fat_not_added_in_cooking	Sweet potato, baked, peel not eaten, fat not added in cooking	0	73403010.0
TORTILLA CHIPS, REDUCED SODIUM	Tortilla_chips_reduced_sodium	Tortilla chips, reduced sodium	0	54402080.0
CRANBERRY JUICE BLEND, 100_ JUICE	Cranberry_juice_blend_100_juice	Cranberry juice blend, 100_ juice	0	64100200.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
COOKIE, SUGAR WAFER	Cookie_sugar_wafer	Cookie, sugar wafer	0	53242000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BLUEBERRIES, RAW	Blueberries_raw	Blueberries, raw	0	63203010.0
BLACKBERRIES, RAW	Blackberries_raw	Blackberries, raw	0	63201010.0
MUFFIN, ENGLISH	Muffin_English	Muffin, English	0	51186010.0
JAM, PRESERVE, ALL FLAVORS	Jam_preserve_all_flavors	Jam, preserve, all flavors	0	91402000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
ALMOND MILK, UNSWEETENED	Almond_milk_unsweetened	Almond milk, unsweetened	0	11350020.0
ORANGE JUICE, 100_, CANNED, BOTTLED OR IN A CARTON	Orange_juice_100_canned_bottled_or_in_a_carton	Orange juice, 100_, canned, bottled or in a carton	0	61210220.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
CORNBREAD MUFFIN, STICK, ROUND, MADE FROM HOME RECIPE	Cornbread_muffin_stick_round_made_from_home_recipe	Cornbread muffin, stick, round, made from home recipe	0	52206060.0
